id,neighborhood_id,container_type,capacity_liters,latitude,longitude,current_fill_level,last_collection_date,neighborhood_name,population,days_since_collection,day_of_week,month,is_weekend,collection_days_per_week,type_encoded,capacity_category,population_density,expected_fill_level,collection_priority
1899,54,770lt,770,40.20663555258699,28.859616025477628,0.8650065157029908,2025-12-18,MİNARELİÇAVUŞ MAHALLESİ,5194,10.0,3.0,12.0,0,3.0,3,large,5.194,0.95,0.8069738988580749
1900,54,400lt,400,40.15093174338058,28.947617812289,0.7192117487479719,2025-12-19,MİNARELİÇAVUŞ MAHALLESİ,5194,9.0,4.0,12.0,0,3.0,2,medium,5.194,0.95,0.776973898858075
1901,54,770lt,770,40.19195392622962,28.876601994940312,0.8411471259443705,2025-12-17,MİNARELİÇAVUŞ MAHALLESİ,5194,11.0,2.0,12.0,0,3.0,3,large,5.194,0.95,0.8369738988580749
1902,54,plastic,240,40.22921623640257,28.920152216723437,0.2817975487253858,2025-12-24,MİNARELİÇAVUŞ MAHALLESİ,5194,4.0,2.0,12.0,0,3.0,1,small,5.194,0.6017975487253858,0.45287267322076796
1903,54,770lt,770,40.178897372546366,28.939873447907516,0.6056483077375329,2025-12-21,MİNARELİÇAVUŞ MAHALLESİ,5194,7.0,6.0,12.0,1,3.0,3,large,5.194,0.95,0.7169738988580749
1904,54,underground,5000,40.228809109678224,28.853894011820437,0.6975470677029724,2025-12-19,MİNARELİÇAVUŞ MAHALLESİ,5194,9.0,4.0,12.0,0,3.0,4,xlarge,5.194,0.95,0.776973898858075
1905,54,770lt,770,40.189573548116314,28.905911058537274,0.8675168538771237,2025-12-18,MİNARELİÇAVUŞ MAHALLESİ,5194,10.0,3.0,12.0,0,3.0,3,large,5.194,0.95,0.8069738988580749
1906,54,400lt,400,40.15162590162514,28.894049940653854,0.6370711380681725,2025-12-20,MİNARELİÇAVUŞ MAHALLESİ,5194,8.0,5.0,12.0,1,3.0,2,medium,5.194,0.95,0.746973898858075
1907,138,plastic,240,40.23969160740799,28.889808467851363,0.857140507737962,2025-12-17,NİLÜFER MAH.,13600,11.0,2.0,12.0,0,3.0,1,small,13.6,0.95,0.8887206439102465
1908,138,400lt,400,40.237038515065365,28.877020047796307,0.7416797156178908,2025-12-18,NİLÜFER MAH.,13600,10.0,3.0,12.0,0,3.0,2,medium,13.6,0.95,0.8587206439102465
1909,138,plastic,240,40.20708632089021,28.923671616250928,0.26493754520393825,2025-12-24,NİLÜFER MAH.,13600,4.0,2.0,12.0,0,3.0,1,small,13.6,0.5849375452039383,0.4961894165122157
1910,138,plastic,240,40.187067884471446,28.851142855412036,0.2633453280917688,2025-12-25,NİLÜFER MAH.,13600,3.0,3.0,12.0,0,3.0,1,small,13.6,0.5033453280917688,0.42539330795613095
1911,138,400lt,400,40.2468447446973,28.87212222316914,0.33035756845744113,2025-12-25,NİLÜFER MAH.,13600,3.0,3.0,12.0,0,3.0,2,medium,13.6,0.5703575684574411,0.4588994281389671
1912,138,plastic,240,40.20651192384651,28.90996628505456,0.3707103045041704,2025-12-24,NİLÜFER MAH.,13600,4.0,2.0,12.0,0,3.0,1,small,13.6,0.6907103045041705,0.5490757961623318
1913,138,plastic,240,40.21593710454773,28.883205393353336,0.2614614938479223,2025-12-25,NİLÜFER MAH.,13600,3.0,3.0,12.0,0,3.0,1,small,13.6,0.5014614938479223,0.4244513908342077
1914,138,770lt,770,40.18481424328623,28.896665434756866,0.6173478110609567,2025-12-20,NİLÜFER MAH.,13600,8.0,5.0,12.0,1,3.0,3,large,13.6,0.95,0.7987206439102466
1915,138,plastic,240,40.233534952012654,28.861850169089056,0.95,2025-12-17,NİLÜFER MAH.,13600,11.0,2.0,12.0,0,3.0,1,small,13.6,0.95,0.8887206439102465
1916,138,400lt,400,40.20898129264053,28.914523115686094,0.5155083547884949,2025-12-23,NİLÜFER MAH.,13600,5.0,1.0,12.0,0,3.0,2,medium,13.6,0.9155083547884949,0.691474821304494
1917,138,plastic,240,40.24816225698771,28.861657948773324,0.7454689430566693,2025-12-20,NİLÜFER MAH.,13600,8.0,5.0,12.0,1,3.0,1,small,13.6,0.95,0.7987206439102466
1918,138,770lt,770,40.16447612261419,28.899416671874835,0.41554549164806276,2025-12-24,NİLÜFER MAH.,13600,4.0,2.0,12.0,0,3.0,3,large,13.6,0.7355454916480628,0.571493389734278
1919,138,plastic,240,40.186564979414925,28.91557935519253,0.24573064731925592,2025-12-24,NİLÜFER MAH.,13600,4.0,2.0,12.0,0,3.0,1,small,13.6,0.5657306473192559,0.4865859675698745
1920,138,770lt,770,40.19446270580135,28.913427280164314,0.2293885168846535,2025-12-26,NİLÜFER MAH.,13600,2.0,4.0,12.0,0,3.0,3,large,13.6,0.3893885168846535,0.3384149023525733
1921,138,plastic,240,40.23734343613967,28.902316425538547,0.8500200736083584,2025-12-17,NİLÜFER MAH.,13600,11.0,2.0,12.0,0,3.0,1,small,13.6,0.95,0.8887206439102465
1922,138,770lt,770,40.21541660055433,28.923649066990805,0.4743036732941841,2025-12-23,NİLÜFER MAH.,13600,5.0,1.0,12.0,0,3.0,3,large,13.6,0.8743036732941841,0.6708724805573386
1923,138,plastic,240,40.22652333770204,28.937411916941848,0.11191110061540493,2025-12-26,NİLÜFER MAH.,13600,2.0,4.0,12.0,0,3.0,1,small,13.6,0.2719111006154049,0.279676194217949
1924,138,770lt,770,40.23031719015017,28.90273876258069,0.5666852246770219,2025-12-22,NİLÜFER MAH.,13600,6.0,0.0,12.0,0,3.0,3,large,13.6,0.95,0.7387206439102466
1925,138,underground,5000,40.19515380732498,28.925484029330953,0.1318786732557201,2025-12-26,NİLÜFER MAH.,13600,2.0,4.0,12.0,0,3.0,4,xlarge,13.6,0.29187867325572014,0.2896599805381066
1926,138,plastic,240,40.16161129499085,28.850148946651025,0.512094658307881,2025-12-21,NİLÜFER MAH.,13600,7.0,6.0,12.0,1,3.0,1,small,13.6,0.95,0.7687206439102465
1927,138,underground,5000,40.157255344256725,28.930003080707937,0.7033987202315344,2025-12-19,NİLÜFER MAH.,13600,9.0,4.0,12.0,0,3.0,4,xlarge,13.6,0.95,0.8287206439102466
1928,138,400lt,400,40.240488849891136,28.891660865010476,0.82689840114388,2025-12-17,NİLÜFER MAH.,13600,11.0,2.0,12.0,0,3.0,2,medium,13.6,0.95,0.8887206439102465
1929,138,400lt,400,40.239409529135095,28.933996868400925,0.8109288381564052,2025-12-18,NİLÜFER MAH.,13600,10.0,3.0,12.0,0,3.0,2,medium,13.6,0.95,0.8587206439102465
1930,138,underground,5000,40.234197929666955,28.944627775261477,0.3951988157394337,2025-12-24,NİLÜFER MAH.,13600,4.0,2.0,12.0,0,3.0,4,xlarge,13.6,0.7151988157394338,0.5613200517799635
1931,55,underground,5000,40.221757421613006,28.916419863641572,0.4238129557110233,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,4,xlarge,7.362,0.9038129557110233,0.6772264323016319
1932,55,770lt,770,40.1737308273776,28.87887273343452,0.3486147536763958,2025-12-23,ODUNLUK MAHALLESİ,7362,5.0,1.0,12.0,0,3.0,3,large,7.362,0.7486147536763958,0.5696273312843182
1933,55,plastic,240,40.16323385267971,28.901045530828895,0.508135548926505,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,1,small,7.362,0.95,0.7003199544461203
1934,55,770lt,770,40.16393946222244,28.920829205125713,0.89211266800129,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,3,large,7.362,0.95,0.8203199544461202
1935,55,plastic,240,40.16338866270661,28.884451998408615,0.9453016396648131,2025-12-17,ODUNLUK MAHALLESİ,7362,11.0,2.0,12.0,0,3.0,1,small,7.362,0.95,0.8503199544461202
1936,55,underground,5000,40.20188996870185,28.94425841852582,0.41209094910134053,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,4,xlarge,7.362,0.8920909491013405,0.6713654289967905
1937,55,770lt,770,40.18277733464719,28.86717353731598,0.8833699039543259,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,3,large,7.362,0.95,0.8203199544461202
1938,55,770lt,770,40.24806075094757,28.946011541599784,0.9408061884014347,2025-12-17,ODUNLUK MAHALLESİ,7362,11.0,2.0,12.0,0,3.0,3,large,7.362,0.95,0.8503199544461202
1939,55,400lt,400,40.17335368132816,28.890522938991335,0.7799933756064238,2025-12-19,ODUNLUK MAHALLESİ,7362,9.0,4.0,12.0,0,3.0,2,medium,7.362,0.95,0.7903199544461202
1940,55,underground,5000,40.23813368293265,28.888516338158954,0.26596540461152507,2025-12-24,ODUNLUK MAHALLESİ,7362,4.0,2.0,12.0,0,3.0,4,xlarge,7.362,0.585965404611525,0.45830265675188275
1941,55,underground,5000,40.20781001397698,28.934234621655573,0.802207639702034,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,4,xlarge,7.362,0.95,0.8203199544461202
1942,55,underground,5000,40.192408919233536,28.850377711022908,0.48449311175639886,2025-12-21,ODUNLUK MAHALLESİ,7362,7.0,6.0,12.0,1,3.0,4,xlarge,7.362,0.95,0.7303199544461202
1943,55,400lt,400,40.24428242641251,28.937279521707545,0.32276812386294634,2025-12-23,ODUNLUK MAHALLESİ,7362,5.0,1.0,12.0,0,3.0,2,medium,7.362,0.7227681238629464,0.5567040163775935
1944,55,400lt,400,40.24272513024056,28.944776427679706,0.697125187115029,2025-12-19,ODUNLUK MAHALLESİ,7362,9.0,4.0,12.0,0,3.0,2,medium,7.362,0.95,0.7903199544461202
1945,55,plastic,240,40.19463583715146,28.87699641319588,0.7124240711441837,2025-12-19,ODUNLUK MAHALLESİ,7362,9.0,4.0,12.0,0,3.0,1,small,7.362,0.95,0.7903199544461202
1946,55,400lt,400,40.15701823038576,28.85786821280743,0.6716662633767607,2025-12-19,ODUNLUK MAHALLESİ,7362,9.0,4.0,12.0,0,3.0,2,medium,7.362,0.95,0.7903199544461202
1947,55,underground,5000,40.15907164485801,28.92848737556543,0.42879670757583976,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,4,xlarge,7.362,0.9087967075758397,0.6797183082340401
1948,55,400lt,400,40.1888852156642,28.919020346467914,0.4709425736761892,2025-12-23,ODUNLUK MAHALLESİ,7362,5.0,1.0,12.0,0,3.0,2,medium,7.362,0.8709425736761892,0.6307912412842148
1949,55,plastic,240,40.233833210929326,28.85222230415282,0.2778841857714924,2025-12-25,ODUNLUK MAHALLESİ,7362,3.0,3.0,12.0,0,3.0,1,small,7.362,0.5178841857714924,0.3942620473318664
1950,55,plastic,240,40.22344966563071,28.94840452534522,0.76499496601376,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,1,small,7.362,0.95,0.8203199544461202
1951,55,400lt,400,40.190980973448674,28.947296815645178,0.5714549466673158,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,2,medium,7.362,0.95,0.7003199544461203
1952,55,770lt,770,40.1878644247529,28.8572339646147,0.3027897648857625,2025-12-25,ODUNLUK MAHALLESİ,7362,3.0,3.0,12.0,0,3.0,3,large,7.362,0.5427897648857625,0.40671483688900145
1953,55,400lt,400,40.19105240555693,28.859762022430957,0.5264733264085748,2025-12-22,ODUNLUK MAHALLESİ,7362,6.0,0.0,12.0,0,3.0,2,medium,7.362,0.95,0.7003199544461203
1954,55,400lt,400,40.205720179985455,28.916605223143154,0.2903638080416646,2025-12-24,ODUNLUK MAHALLESİ,7362,4.0,2.0,12.0,0,3.0,2,medium,7.362,0.6103638080416647,0.4705018584669526
1955,55,underground,5000,40.171473963159784,28.918601931063854,0.18130055777839,2025-12-26,ODUNLUK MAHALLESİ,7362,2.0,4.0,12.0,0,3.0,4,xlarge,7.362,0.34130055777838997,0.27597023333531523
1956,55,underground,5000,40.204183325563925,28.903174063554594,0.9087826005457569,2025-12-17,ODUNLUK MAHALLESİ,7362,11.0,2.0,12.0,0,3.0,4,xlarge,7.362,0.95,0.8503199544461202
1957,55,770lt,770,40.24218524592304,28.942442895709338,0.16897326114609024,2025-12-26,ODUNLUK MAHALLESİ,7362,2.0,4.0,12.0,0,3.0,3,large,7.362,0.32897326114609027,0.2698065850191654
1958,55,400lt,400,40.22598646289445,28.864871428503015,0.7754695162509506,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,2,medium,7.362,0.95,0.8203199544461202
1959,55,plastic,240,40.2134892925364,28.893311940602484,0.1603738280082289,2025-12-26,ODUNLUK MAHALLESİ,7362,2.0,4.0,12.0,0,3.0,1,small,7.362,0.3203738280082289,0.2655068684502347
1960,55,400lt,400,40.20626382917206,28.8885398093427,0.2857325197479341,2025-12-25,ODUNLUK MAHALLESİ,7362,3.0,3.0,12.0,0,3.0,2,medium,7.362,0.5257325197479341,0.3981862143200873
1961,55,underground,5000,40.15074541069826,28.862251488377947,0.7057048977082258,2025-12-20,ODUNLUK MAHALLESİ,7362,8.0,5.0,12.0,1,3.0,4,xlarge,7.362,0.95,0.7603199544461202
1962,55,770lt,770,40.245357581941846,28.87076519271657,0.8312792190402734,2025-12-18,ODUNLUK MAHALLESİ,7362,10.0,3.0,12.0,0,3.0,3,large,7.362,0.95,0.8203199544461202
1963,55,underground,5000,40.1593345237479,28.86921058463051,0.95,2025-12-17,ODUNLUK MAHALLESİ,7362,11.0,2.0,12.0,0,3.0,4,xlarge,7.362,0.95,0.8503199544461202
1964,57,underground,5000,40.16975111972349,28.937952778959417,0.8194364781502453,2025-12-18,TAHTALI MAHALLESİ,1246,10.0,3.0,12.0,0,3.0,4,xlarge,1.246,0.95,0.7826702884053063
1965,57,400lt,400,40.15787870033895,28.867736718045702,0.5025216440726163,2025-12-23,TAHTALI MAHALLESİ,1246,5.0,1.0,12.0,0,3.0,2,medium,1.246,0.9025216440726164,0.6089311104416145
1966,57,770lt,770,40.22319085451286,28.915362570908506,0.95,2025-12-17,TAHTALI MAHALLESİ,1246,11.0,2.0,12.0,0,3.0,3,large,1.246,0.95,0.8126702884053063
1967,57,770lt,770,40.15843735336481,28.945594965112317,0.5970717763913397,2025-12-21,TAHTALI MAHALLESİ,1246,7.0,6.0,12.0,1,3.0,3,large,1.246,0.95,0.6926702884053063
1968,57,400lt,400,40.21596437877348,28.92499773914144,0.40367837901283266,2025-12-22,TAHTALI MAHALLESİ,1246,6.0,0.0,12.0,0,3.0,2,medium,1.246,0.8836783790128326,0.6295094779117227
1969,57,underground,5000,40.15824433267918,28.886140179138113,0.09317631384319111,2025-12-26,TAHTALI MAHALLESİ,1246,2.0,4.0,12.0,0,3.0,4,xlarge,1.246,0.2531763138431911,0.19425844532690198
1970,57,plastic,240,40.160498387865466,28.93514814557091,0.46677919926049,2025-12-22,TAHTALI MAHALLESİ,1246,6.0,0.0,12.0,0,3.0,1,small,1.246,0.9467791992604899,0.6610598880355514
1971,57,770lt,770,40.21869617963715,28.941843500749965,0.7898277888244573,2025-12-19,TAHTALI MAHALLESİ,1246,9.0,4.0,12.0,0,3.0,3,large,1.246,0.95,0.7526702884053064
1972,57,400lt,400,40.226083724653314,28.89108398192193,0.744175468470619,2025-12-19,TAHTALI MAHALLESİ,1246,9.0,4.0,12.0,0,3.0,2,medium,1.246,0.95,0.7526702884053064
1973,57,plastic,240,40.2444076618227,28.880047580173127,0.6409326987125967,2025-12-20,TAHTALI MAHALLESİ,1246,8.0,5.0,12.0,1,3.0,1,small,1.246,0.95,0.7226702884053063
1974,57,770lt,770,40.18032596767185,28.908045689060373,0.4927307550090706,2025-12-21,TAHTALI MAHALLESİ,1246,7.0,6.0,12.0,1,3.0,3,large,1.246,0.95,0.6926702884053063
1975,57,underground,5000,40.205604763110784,28.855064048599278,0.5188384189674555,2025-12-23,TAHTALI MAHALLESİ,1246,5.0,1.0,12.0,0,3.0,4,xlarge,1.246,0.9188384189674556,0.6170894978890341
1976,57,underground,5000,40.245525386088694,28.906756045461808,0.7254016802009202,2025-12-18,TAHTALI MAHALLESİ,1246,10.0,3.0,12.0,0,3.0,4,xlarge,1.246,0.95,0.7826702884053063
1977,57,400lt,400,40.24983555174904,28.878279846391706,0.6794573566206905,2025-12-21,TAHTALI MAHALLESİ,1246,7.0,6.0,12.0,1,3.0,2,medium,1.246,0.95,0.6926702884053063
1978,57,underground,5000,40.236541387460875,28.914967732220912,0.8341356120408573,2025-12-19,TAHTALI MAHALLESİ,1246,9.0,4.0,12.0,0,3.0,4,xlarge,1.246,0.95,0.7526702884053064
1979,57,plastic,240,40.23668048188752,28.93456925138309,0.7790248570328511,2025-12-19,TAHTALI MAHALLESİ,1246,9.0,4.0,12.0,0,3.0,1,small,1.246,0.95,0.7526702884053064
1980,57,plastic,240,40.20762633502502,28.85757911623726,0.41216731892423053,2025-12-23,TAHTALI MAHALLESİ,1246,5.0,1.0,12.0,0,3.0,1,small,1.246,0.8121673189242306,0.5637539478674216
1981,57,plastic,240,40.2390747997591,28.92270041207469,0.5984699796591293,2025-12-21,TAHTALI MAHALLESİ,1246,7.0,6.0,12.0,1,3.0,1,small,1.246,0.95,0.6926702884053063
1982,57,underground,5000,40.2371861644318,28.935954887933864,0.95,2025-12-17,TAHTALI MAHALLESİ,1246,11.0,2.0,12.0,0,3.0,4,xlarge,1.246,0.95,0.8126702884053063
1983,57,underground,5000,40.23147995500229,28.858988273432132,0.2250526337770673,2025-12-25,TAHTALI MAHALLESİ,1246,3.0,3.0,12.0,0,3.0,4,xlarge,1.246,0.4650526337770673,0.33019660529384004
1984,57,770lt,770,40.17044227052183,28.886414182151366,0.19047089106038945,2025-12-25,TAHTALI MAHALLESİ,1246,3.0,3.0,12.0,0,3.0,3,large,1.246,0.43047089106038944,0.31290573393550114
1985,57,770lt,770,40.2299717897411,28.887507211708815,0.3078706333087168,2025-12-24,TAHTALI MAHALLESİ,1246,4.0,2.0,12.0,0,3.0,3,large,1.246,0.6278706333087167,0.4416056050596648
1986,57,plastic,240,40.24655748702222,28.91780785938315,0.580116456100084,2025-12-22,TAHTALI MAHALLESİ,1246,6.0,0.0,12.0,0,3.0,1,small,1.246,0.95,0.6626702884053064
1987,57,770lt,770,40.20827945107636,28.868365890513783,0.45143960277741013,2025-12-23,TAHTALI MAHALLESİ,1246,5.0,1.0,12.0,0,3.0,3,large,1.246,0.8514396027774102,0.5833900897940114
1988,57,underground,5000,40.20713274596856,28.902333144733735,0.2249393948775984,2025-12-26,TAHTALI MAHALLESİ,1246,2.0,4.0,12.0,0,3.0,4,xlarge,1.246,0.38493939487759843,0.26013998584410564
1989,57,770lt,770,40.16594653386643,28.94082046823024,0.95,2025-12-17,TAHTALI MAHALLESİ,1246,11.0,2.0,12.0,0,3.0,3,large,1.246,0.95,0.8126702884053063
1990,57,plastic,240,40.214715317203115,28.942280118968224,0.4999533344255338,2025-12-23,TAHTALI MAHALLESİ,1246,5.0,1.0,12.0,0,3.0,1,small,1.246,0.8999533344255338,0.6076469556180732
1991,57,770lt,770,40.15668274422363,28.859243062676956,0.7506846762242176,2025-12-20,TAHTALI MAHALLESİ,1246,8.0,5.0,12.0,1,3.0,3,large,1.246,0.95,0.7226702884053063
1992,58,plastic,240,40.213189386996206,28.88171386470036,0.7833763895674917,2025-12-18,UNÇUKURU MAHALLESİ,2990,10.0,3.0,12.0,0,3.0,1,small,2.99,0.95,0.7934062298008556
1993,58,plastic,240,40.179449798028564,28.933150669380083,0.9070282809026258,2025-12-17,UNÇUKURU MAHALLESİ,2990,11.0,2.0,12.0,0,3.0,1,small,2.99,0.95,0.8234062298008556
1994,58,plastic,240,40.22951733228544,28.87366365541749,0.6847871079387683,2025-12-19,UNÇUKURU MAHALLESİ,2990,9.0,4.0,12.0,0,3.0,1,small,2.99,0.95,0.7634062298008557
1995,58,plastic,240,40.19278875243496,28.902937908499496,0.779444361326374,2025-12-18,UNÇUKURU MAHALLESİ,2990,10.0,3.0,12.0,0,3.0,1,small,2.99,0.95,0.7934062298008556
1996,58,400lt,400,40.20018364934858,28.871569277434595,0.6092320737251314,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,2,medium,2.99,0.95,0.7034062298008557
1997,58,underground,5000,40.15510335169188,28.93502052162643,0.5688203381005693,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,4,xlarge,2.99,0.95,0.7034062298008557
1998,58,underground,5000,40.212170004145726,28.908314384700883,0.5219898317518846,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,4,xlarge,2.99,0.95,0.7034062298008557
1999,58,underground,5000,40.243313570918495,28.932809969319102,0.8765769991164971,2025-12-17,UNÇUKURU MAHALLESİ,2990,11.0,2.0,12.0,0,3.0,4,xlarge,2.99,0.95,0.8234062298008556
2000,58,770lt,770,40.22144999389286,28.879885230633196,0.5755704803628009,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,3,large,2.99,0.95,0.7034062298008557
2001,58,400lt,400,40.21070629934659,28.891301207332074,0.1735483861535191,2025-12-25,UNÇUKURU MAHALLESİ,2990,3.0,3.0,12.0,0,3.0,2,medium,2.99,0.4135483861535191,0.3151804228776152
2002,58,plastic,240,40.16434607387051,28.865590614564482,0.7158768968371876,2025-12-20,UNÇUKURU MAHALLESİ,2990,8.0,5.0,12.0,1,3.0,1,small,2.99,0.95,0.7334062298008557
2003,58,770lt,770,40.160404306827736,28.889736121306715,0.8292838176441666,2025-12-17,UNÇUKURU MAHALLESİ,2990,11.0,2.0,12.0,0,3.0,3,large,2.99,0.95,0.8234062298008556
2004,58,underground,5000,40.162389878154144,28.86144658429447,0.5138625998632192,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,4,xlarge,2.99,0.95,0.7034062298008557
2005,58,770lt,770,40.15013314660727,28.854391832921838,0.4425371868965626,2025-12-22,UNÇUKURU MAHALLESİ,2990,6.0,0.0,12.0,0,3.0,3,large,2.99,0.9225371868965626,0.6596748232491371
2006,58,underground,5000,40.159473087785535,28.856198640365974,0.7017237889339221,2025-12-19,UNÇUKURU MAHALLESİ,2990,9.0,4.0,12.0,0,3.0,4,xlarge,2.99,0.95,0.7634062298008557
2007,58,400lt,400,40.17905669574569,28.87891692776221,0.28557613951008975,2025-12-25,UNÇUKURU MAHALLESİ,2990,3.0,3.0,12.0,0,3.0,2,medium,2.99,0.5255761395100897,0.3711942995559005
2008,58,770lt,770,40.21514792405386,28.94384111721264,0.8500455152555086,2025-12-18,UNÇUKURU MAHALLESİ,2990,10.0,3.0,12.0,0,3.0,3,large,2.99,0.95,0.7934062298008556
2009,58,plastic,240,40.1722941310611,28.923639608471603,0.4390797432152059,2025-12-23,UNÇUKURU MAHALLESİ,2990,5.0,1.0,12.0,0,3.0,1,small,2.99,0.839079743215206,0.5879461014084587
2010,58,770lt,770,40.19610307566016,28.934746976384652,0.7454810931923906,2025-12-20,UNÇUKURU MAHALLESİ,2990,8.0,5.0,12.0,1,3.0,3,large,2.99,0.95,0.7334062298008557
2011,58,underground,5000,40.171545673627136,28.91852850342025,0.3669523773863297,2025-12-23,UNÇUKURU MAHALLESİ,2990,5.0,1.0,12.0,0,3.0,4,xlarge,2.99,0.7669523773863297,0.5518824184940205
2012,58,400lt,400,40.18365086138531,28.859535787773286,0.6736529182231474,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,2,medium,2.99,0.95,0.7034062298008557
2013,58,plastic,240,40.2465465333064,28.896561659887723,0.8163244457013986,2025-12-17,UNÇUKURU MAHALLESİ,2990,11.0,2.0,12.0,0,3.0,1,small,2.99,0.95,0.8234062298008556
2014,58,770lt,770,40.24606935633443,28.920438606274733,0.5255807407671163,2025-12-22,UNÇUKURU MAHALLESİ,2990,6.0,0.0,12.0,0,3.0,3,large,2.99,0.95,0.6734062298008557
2015,58,plastic,240,40.165026280742346,28.89610021992431,0.5173105505436606,2025-12-23,UNÇUKURU MAHALLESİ,2990,5.0,1.0,12.0,0,3.0,1,small,2.99,0.9173105505436606,0.627061505072686
2016,58,plastic,240,40.21115816560953,28.935025721642745,0.4069574937623326,2025-12-22,UNÇUKURU MAHALLESİ,2990,6.0,0.0,12.0,0,3.0,1,small,2.99,0.8869574937623326,0.6418849766820219
2017,58,plastic,240,40.17151882626908,28.94291258357622,0.27653329803587223,2025-12-26,UNÇUKURU MAHALLESİ,2990,2.0,4.0,12.0,0,3.0,1,small,2.99,0.43653329803587226,0.2966728788187918
2018,58,underground,5000,40.183138679030364,28.888109270816955,0.6719500151682636,2025-12-20,UNÇUKURU MAHALLESİ,2990,8.0,5.0,12.0,1,3.0,4,xlarge,2.99,0.95,0.7334062298008557
2019,58,770lt,770,40.22309836279233,28.871095500975205,0.9026323839625634,2025-12-18,UNÇUKURU MAHALLESİ,2990,10.0,3.0,12.0,0,3.0,3,large,2.99,0.95,0.7934062298008556
2020,58,770lt,770,40.24273533813492,28.942095741505085,0.56937479102617,2025-12-20,UNÇUKURU MAHALLESİ,2990,8.0,5.0,12.0,1,3.0,3,large,2.99,0.95,0.7334062298008557
2021,58,plastic,240,40.17148883909374,28.946569876140458,0.7496689865082001,2025-12-20,UNÇUKURU MAHALLESİ,2990,8.0,5.0,12.0,1,3.0,1,small,2.99,0.95,0.7334062298008557
2022,58,plastic,240,40.221371117931234,28.90371171786779,0.4767457195860142,2025-12-22,UNÇUKURU MAHALLESİ,2990,6.0,0.0,12.0,0,3.0,1,small,2.99,0.95,0.6734062298008557
2023,58,underground,5000,40.246231715055,28.91788397772306,0.7704841495351875,2025-12-19,UNÇUKURU MAHALLESİ,2990,9.0,4.0,12.0,0,3.0,4,xlarge,2.99,0.95,0.7634062298008557
2024,58,400lt,400,40.15903126007979,28.908134411208316,0.3204795919436058,2025-12-24,UNÇUKURU MAHALLESİ,2990,4.0,2.0,12.0,0,3.0,2,medium,2.99,0.6404795919436058,0.45864602577265856
2025,58,400lt,400,40.22492201632913,28.91924997934836,0.8381312679360091,2025-12-19,UNÇUKURU MAHALLESİ,2990,9.0,4.0,12.0,0,3.0,2,medium,2.99,0.95,0.7634062298008557
2026,58,underground,5000,40.177355321462784,28.906900202043413,0.2952426012920629,2025-12-24,UNÇUKURU MAHALLESİ,2990,4.0,2.0,12.0,0,3.0,4,xlarge,2.99,0.6152426012920629,0.4460275304468871
2027,58,underground,5000,40.23670859426543,28.8663378419888,0.7236343329572241,2025-12-19,UNÇUKURU MAHALLESİ,2990,9.0,4.0,12.0,0,3.0,4,xlarge,2.99,0.95,0.7634062298008557
2028,58,770lt,770,40.175532311493846,28.864116889712225,0.4411674940327065,2025-12-23,UNÇUKURU MAHALLESİ,2990,5.0,1.0,12.0,0,3.0,3,large,2.99,0.8411674940327065,0.588989976817209
2029,58,underground,5000,40.23257458080644,28.885470518226093,0.5535870794096451,2025-12-22,UNÇUKURU MAHALLESİ,2990,6.0,0.0,12.0,0,3.0,4,xlarge,2.99,0.95,0.6734062298008557
2030,58,underground,5000,40.20077028131385,28.902840594173416,0.3875479300305362,2025-12-23,UNÇUKURU MAHALLESİ,2990,5.0,1.0,12.0,0,3.0,4,xlarge,2.99,0.7875479300305362,0.5621801948161238
2031,58,770lt,770,40.226940123130944,28.901167251840512,0.49508817631869767,2025-12-21,UNÇUKURU MAHALLESİ,2990,7.0,6.0,12.0,1,3.0,3,large,2.99,0.95,0.7034062298008557
2032,58,plastic,240,40.248329482741894,28.883255345485956,0.8191989769698713,2025-12-17,UNÇUKURU MAHALLESİ,2990,11.0,2.0,12.0,0,3.0,1,small,2.99,0.95,0.8234062298008556
